name,avg_seed,avg_ht,avg_age,avg_rank,avg_rank_pts,avg_aces,avg_dfs,avg_svps,avg_1stIn,avg_1stWon,avg_2ndWon,avg_SvGms,avg_bpSaved,avg_bpFaced,matchesPlayed
Aldin Setkic,0.0,193.0,23.7645448323,330.071428571,136.642857143,0.642857142857,0.857142857143,12.8571428571,8.64285714286,5.28571428571,1.78571428571,1.64285714286,0.714285714286,1.35714285714,14.0
Danai Udomchoke,0.0,173.0,25.3429158111,168.653225806,303.951612903,1.93548387097,2.04838709677,45.8790322581,28.2016129032,18.7338709677,8.18548387097,6.87903225806,2.75,4.87903225806,124.0
Ariez Elyaas Deen Heshaam,0.0,0.0,16.9117043121,389.25,0.25,0.25,0.0,11.25,6.25,2.5,1.75,2.0,0.5,2.0,4.0
Andrew Whittington,0.0,0.0,23.279945243,192.0,292.0,7.25,6.5,82.0,45.75,33.75,17.75,13.5,4.0,7.25,4.0
Vadim Davletshin,0.0,0.0,20.0396988364,584.5,34.0,4.5,4.0,69.0,38.5,25.0,17.5,9.5,3.5,5.5,2.0
Francis Tiafoe,0.0,0.0,17.9787816564,257.6875,295.0625,7.0625,2.8125,88.6875,54.5625,38.5,17.3125,14.0,4.6875,8.0,16.0
Sergei Bubka,0.0,0.0,22.940269222,370.033333333,180.2,4.26666666667,1.06666666667,37.1333333333,22.2333333333,16.4666666667,6.9,6.16666666667,1.4,2.93333333333,30.0
Yohny Romero,0.0,0.0,27.4819986311,507.066666667,58.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
Hans Hach Verdugo,0.0,0.0,26.2997946612,621.0,49.0,6.0,3.0,119.5,80.0,53.0,21.5,17.0,9.5,12.5,2.0
Gaston Etlis,0.0,185.0,27.1669632672,182.5,217.566666667,4.63333333333,3.93333333333,78.6333333333,45.9666666667,31.5,15.9,12.0,4.76666666667,8.03333333333,30.0
Taras Demyanekno,0.0,0.0,18.2477754962,1354.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Zhe Li,0.0,0.0,26.2848885847,438.111111111,121.666666667,1.11111111111,0.888888888889,30.0,18.7777777778,11.0,4.11111111111,4.55555555556,2.11111111111,4.44444444444,9.0
Diego Cubas,0.0,0.0,18.3299110198,1102.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Rob Steckley,0.0,0.0,25.801505818,638.75,28.75,0.25,0.5,22.5,13.0,8.5,5.5,4.0,0.25,1.25,4.0
Andrian Raturandang,0.0,0.0,24.5995893223,1029.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Viktor Troicki,4.88571428571,193.0,26.1691600665,48.2020408163,1200.2244898,7.52244897959,2.2693877551,72.6755102041,43.9795918367,31.9,13.6265306122,11.3591836735,3.8693877551,6.48571428571,490.0
Antal Van Der Duim,0.0,0.0,18.431211499,995.0,8.0,5.0,6.0,72.0,47.0,29.0,11.0,10.0,6.0,9.0,1.0
Tim Goransson,0.0,0.0,19.7837097879,897.5,13.0,2.5,2.5,60.5,36.5,18.5,9.0,7.0,7.5,12.5,2.0
Martin Klizan,2.86995515695,190.0,24.6551689211,63.6502242152,922.506726457,4.30941704036,3.29147982063,72.0179372197,41.33632287,28.6278026906,15.0852017937,10.9013452915,4.45739910314,7.2331838565,223.0
Leonardo Mayer,1.92565055762,188.0,25.7395530382,63.029739777,881.765799257,5.91449814126,3.21189591078,75.5836431227,46.3159851301,34.0446096654,15.282527881,12.0,3.62081784387,5.81412639405,269.0
Stephen Nugent,0.0,0.0,23.2169746749,1290.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Nicholas Sayer,0.0,0.0,19.4948665298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Mantas Bugailiskis,0.0,0.0,17.7385352498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Vladyslav Manafov,0.0,0.0,20.5749486653,781.333333333,45.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Scott Willinsky,0.0,0.0,29.9055441478,882.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Sid Ali Akkal,0.0,0.0,35.1786447639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lukas Dlouhy,0.0,185.0,23.7555845934,130.844155844,393.415584416,4.67532467532,4.58441558442,76.1168831169,47.1168831169,32.0909090909,13.3116883117,11.4415584416,4.41558441558,7.72727272727,77.0
Grigor Dimitrov,5.64187327824,188.0,22.6912771546,49.741046832,1580.68595041,6.76584022039,2.99173553719,76.4628099174,47.3994490358,35.2561983471,15.0936639118,12.2451790634,3.4958677686,5.64462809917,363.0
Ilija Bozoljac,0.0,193.0,23.0636550308,226.419354839,255.0,11.2580645161,3.96774193548,71.6129032258,39.4516129032,30.6451612903,15.6774193548,11.4838709677,3.74193548387,5.87096774194,31.0
Jim Thomas,0.0,193.0,26.4065708419,568.0,37.5,3.0,1.0,52.0,31.0,18.0,12.5,9.0,2.5,6.0,2.0
Luis Patino,0.0,0.0,22.8056125941,774.75,26.25,2.25,4.25,106.75,64.0,36.25,20.5,14.75,10.0,16.5,4.0
Clemens Trimmel,0.0,185.0,22.4147843943,113.333333333,152.0,2.0,2.33333333333,40.6666666667,21.3333333333,15.0,6.66666666667,6.66666666667,3.66666666667,6.66666666667,3.0
Emilio Daniel Baez Britez,0.0,0.0,25.9584759297,252.222222222,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Petar Jelenic,0.0,0.0,22.6392881588,544.0,49.0,5.0,2.0,77.0,45.0,34.0,12.5,11.0,2.5,4.5,2.0
Ivor Grazette,0.0,0.0,27.5318275154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Milos Raonic,6.55329949239,196.0,22.9649256298,25.1319796954,2670.69035533,13.9873096447,2.8654822335,74.7715736041,46.9467005076,38.0736040609,15.1675126904,12.345177665,2.6345177665,3.74873096447,394.0
Minhtuan Pham,0.0,0.0,22.5448323067,0.0,0.0,2.0,9.0,79.0,41.5,27.0,15.5,13.0,1.0,6.5,2.0
Gabor Borsos,0.0,0.0,24.0547570157,885.25,18.5,0.5,0.0,24.25,15.5,10.75,4.25,4.0,1.0,2.0,4.0
Frederico Gil,0.0,178.0,24.73786036,128.006993007,573.125874126,1.93006993007,1.66433566434,61.7832167832,39.5244755245,25.6083916084,11.0839160839,9.42657342657,3.70629370629,6.37762237762,143.0
Frederico Ferreira Silva,0.0,0.0,20.2436687201,338.0,150.0,1.0,1.0,24.1428571429,12.2857142857,8.28571428571,6.71428571429,3.85714285714,1.0,2.0,7.0
Dmitri Tomashevich,0.0,0.0,27.5154004107,342.0,89.0,4.0,1.0,68.0,33.0,18.0,17.0,11.0,0.0,6.0,1.0
Peter Handoyo,0.0,0.0,22.8227241615,689.857142857,22.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Andrei Pavel,3.27777777778,183.0,29.5227220874,62.3207070707,861.227272727,4.7196969697,1.86868686869,72.25,46.5151515152,32.1565656566,12.904040404,11.1338383838,3.67424242424,6.20454545455,396.0
Karsten Braasch,0.0,180.0,32.9336071184,426.0,57.0,4.66666666667,6.33333333333,89.3333333333,46.6666666667,34.3333333333,20.0,12.0,6.66666666667,8.33333333333,3.0
Sebastian Rieschick,0.0,0.0,22.5386721424,537.0,115.75,4.25,3.25,63.25,38.5,25.75,11.0,10.75,2.25,6.0,4.0
Ji Sung Nam,0.0,0.0,20.4996577686,485.5,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Bruno Abdel Nour,0.0,0.0,20.1478439425,1135.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Frederik Fetterlein,0.0,190.0,30.9952087611,442.0,12.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Oliver Anderson,0.0,0.0,17.6810403833,813.0,25.0,3.0,1.0,52.0,30.0,22.0,9.0,8.0,3.0,6.0,1.0
Konstantinos Economidis,0.0,188.0,27.728232285,240.236842105,194.921052632,1.47368421053,1.34210526316,27.2105263158,16.7631578947,11.4473684211,5.18421052632,4.44736842105,1.28947368421,2.52631578947,38.0
Fredrik Jonsson,0.0,193.0,23.3185240495,117.272727273,236.363636364,5.77272727273,2.13636363636,75.4090909091,44.6818181818,31.4545454545,15.1363636364,11.5454545455,4.45454545455,7.13636363636,22.0
Jakub Herm Zahlava,0.0,0.0,20.7556468173,316.0,94.5,0.0,4.5,59.5,37.5,23.0,10.0,8.5,5.0,8.5,2.0
Jan Weinzierl,0.0,0.0,30.0479123888,342.0,78.0,4.0,3.0,81.0,49.0,32.0,10.0,15.0,2.0,8.0,1.0
Nasser Ghanim Al Khulaifi,0.0,0.0,28.1341546886,0.0,0.0,2.0,3.0,40.0,18.0,10.0,7.0,7.0,0.0,4.0,1.0
Patrick Boza,0.0,0.0,22.9678302533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Christophe Bosio,0.0,0.0,24.1478439425,1188.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Jan Frode Andersen,0.0,190.0,30.4706687603,247.735294118,163.823529412,1.02941176471,0.647058823529,21.7058823529,13.9411764706,8.82352941176,3.91176470588,3.23529411765,1.38235294118,2.35294117647,34.0
Kei Nishikori,5.03282275711,178.0,23.518623526,37.0196936543,2713.89496718,3.22100656455,2.57549234136,72.579868709,44.2910284464,31.4332603939,14.9387308534,11.4048140044,3.4989059081,5.74617067834,457.0
Andrea Arnaboldi,0.0,0.0,27.8417522245,195.2,271.2,4.3,3.4,93.1,52.8,34.6,19.7,13.6,6.7,10.9,10.0
Robin Roshardt,0.0,0.0,19.3757700205,666.0,28.5,2.0,3.0,76.0,38.0,24.0,17.0,11.5,5.0,10.0,2.0
Ryan Harrison,0.201086956522,183.0,20.8238847722,126.233695652,539.456521739,6.3097826087,3.3097826087,79.0815217391,47.1032608696,33.4076086957,16.0054347826,12.2445652174,4.46739130435,7.21739130435,184.0
Wayne Black,0.0,170.0,27.8881257523,202.120689655,209.844827586,1.84482758621,1.51724137931,49.4655172414,25.9310344828,17.1896551724,12.3965517241,7.46551724138,2.96551724138,5.05172413793,58.0
Bartolome Salva Vidal,0.0,183.0,20.367328314,358.666666667,93.8333333333,1.33333333333,4.16666666667,71.0,40.3333333333,25.3333333333,13.8333333333,11.0,5.16666666667,9.16666666667,6.0
Philippe Grandjean,0.0,0.0,23.9142140087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Ian Flanagan,0.0,0.0,22.392881588,866.0,10.0,6.33333333333,1.33333333333,65.6666666667,37.3333333333,27.6666666667,14.0,9.66666666667,3.33333333333,5.33333333333,3.0
Jun Chao Xu,0.0,0.0,20.0,594.0,39.0,2.0,2.0,65.0,37.0,21.0,16.0,10.0,5.0,8.0,1.0
Daniel Gimeno Traver,0.179104477612,185.0,26.5688089327,87.8805970149,658.197761194,4.54850746269,2.91417910448,76.697761194,45.2350746269,31.4328358209,15.3656716418,11.8246268657,4.17537313433,7.21641791045,268.0
Rogerio Dutra Silva,0.0,178.0,29.8431640966,136.411764706,467.960784314,2.90196078431,2.25490196078,66.9607843137,41.2156862745,26.9019607843,12.3921568627,10.3333333333,3.76470588235,7.07843137255,51.0
Axel Pretzsch,0.0,185.0,24.912616929,125.619047619,290.523809524,4.42857142857,4.19047619048,70.1904761905,37.9047619048,25.4761904762,14.3333333333,10.9047619048,3.80952380952,7.61904761905,21.0
Johan Nikles,0.0,0.0,19.3210130048,874.0,18.0,1.0,5.0,65.0,36.0,22.0,12.0,9.0,7.0,11.0,1.0
Michael Russell,0.555555555556,173.0,30.3871868583,103.893333333,493.204444444,2.54666666667,3.30666666667,77.8488888889,51.28,33.1466666667,12.8666666667,11.9911111111,4.16888888889,7.77777777778,225.0
Oscar Burrieza,0.0,170.0,25.0880219028,209.4,183.2,1.6,2.0,80.2,50.6,35.4,15.8,12.4,5.6,8.2,5.0
Vasuthevan Ortchuan,0.0,0.0,26.9486652977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dong Hyun Kim,0.0,0.0,23.9142140087,475.833333333,56.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Ali Ghareeb,0.0,0.0,25.3483915127,983.5,0.5,0.0,1.75,13.25,7.0,2.25,2.25,1.75,0.75,2.5,4.0
Feliciano Lopez,5.44430844553,188.0,27.8480811168,38.9522643819,1169.17380661,10.0110159119,3.3023255814,80.4553243574,47.1591187271,35.8384332925,17.2668298654,12.641370869,3.87637698898,5.88739290086,817.0
Aljaz Radinski,0.0,0.0,20.0958247775,1279.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ota Fukarek,0.0,190.0,25.0239561944,125.857142857,295.357142857,4.57142857143,3.64285714286,85.1428571429,52.4285714286,34.8571428571,15.7857142857,12.8571428571,4.71428571429,8.5,14.0
Jeff Morrison,0.0919540229885,185.0,24.9808429119,130.666666667,344.75862069,7.94252873563,3.81609195402,76.0344827586,44.0229885057,32.1034482759,15.4252873563,11.5862068966,3.8275862069,6.3908045977,87.0
Adam Hornby,0.0,0.0,0.0,0.0,0.0,1.0,4.0,42.5,28.0,9.0,3.5,7.5,4.0,11.0,2.0
Simon Greul,0.162393162393,185.0,27.5177638545,86.2393162393,611.495726496,3.74358974359,3.20512820513,73.0341880342,41.2478632479,27.9658119658,15.7948717949,11.2051282051,4.17948717949,7.23076923077,117.0
James Blake,3.48874598071,185.0,26.8927638428,45.61414791,1334.80707395,5.54019292605,2.59646302251,75.6028938907,43.8022508039,31.8392282958,16.2668810289,11.729903537,3.75241157556,6.11575562701,622.0
Ryan Russell,0.0,0.0,21.8170203057,788.25,11.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
Ugo Nastasi,0.0,0.0,21.1452429843,1135.2,17.0,0.0,0.4,7.4,4.4,2.6,1.4,1.3,0.5,1.1,10.0
Stanislav Bykov,0.0,0.0,17.8110882957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Oleg Ogorodov,0.0,193.0,29.1658523921,149.75862069,198.655172414,2.10344827586,1.20689655172,35.2068965517,22.2413793103,14.7931034483,5.48275862069,5.1724137931,3.0,4.68965517241,29.0
Greg Rusedski,3.8698630137,193.0,29.4603339803,51.3698630137,799.523972603,9.63698630137,4.33904109589,75.4554794521,44.6815068493,34.6678082192,16.2705479452,12.0273972603,3.52397260274,5.26712328767,292.0
Dennis Lajola,0.0,0.0,23.0006844627,719.0,22.0,15.0,4.0,108.0,66.0,44.0,20.0,16.0,2.0,7.0,1.0
Muhammad Khaliq Siddiq,0.0,0.0,30.2067077344,601.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Antoine Breikeh,0.0,0.0,17.5359342916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Damian Patriarca,0.0,0.0,23.0718685832,284.0,128.0,0.0,5.0,83.0,49.0,34.0,12.0,15.0,3.0,9.0,1.0
Patrik Rosenholm,0.0,0.0,26.7290896646,461.0,82.2,5.4,2.6,91.2,56.2,40.2,18.0,14.8,4.8,8.4,5.0
Harutyun Sofyan,0.0,0.0,19.485284052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Alexander Skrypko,0.0,0.0,16.5366187543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Rafa Orantes,0.0,0.0,18.8993839835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Efe Ustundag,0.0,0.0,23.6358658453,665.75,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Thierry Guardiola,0.0,188.0,28.801886075,136.222222222,294.777777778,3.11111111111,2.22222222222,80.7777777778,45.6666666667,29.7777777778,16.0,12.2222222222,5.77777777778,10.1111111111,9.0
Mark Philippoussis,3.94583333333,196.0,26.0139744467,63.6958333333,899.016666667,13.3291666667,4.72083333333,78.6625,44.6791666667,35.6541666667,17.2791666667,12.6541666667,3.17916666667,5.05833333333,240.0
Tobias Klein,0.0,170.0,23.2251882272,839.0,13.0,0.0,4.0,76.0,51.0,28.0,7.0,7.0,12.0,17.0,1.0
Edward Corrie,0.0,0.0,25.3004791239,330.0,130.0,2.0,5.0,99.0,58.0,40.0,17.0,11.0,12.0,14.0,1.0
Sebastian Arcila,0.0,0.0,0.0,0.0,0.0,0.5,3.0,85.0,63.0,38.5,10.5,13.5,3.5,8.5,2.0
Pavel Snobel,0.0,190.0,26.5975359343,223.5,175.5,5.5,5.0,86.25,44.0,28.0,19.75,12.25,8.5,13.0,4.0
Jesse Levine,0.0,175.0,22.8366151518,145.831578947,447.2,4.94736842105,4.48421052632,80.8947368421,48.6,32.7473684211,15.6631578947,12.0105263158,5.44210526316,8.67368421053,95.0
Magnus Norman,2.11055276382,188.0,24.9540653301,42.9748743719,1857.67839196,5.49748743719,2.05025125628,71.2814070352,43.3366834171,30.7336683417,14.040201005,11.0502512563,3.81407035176,6.29145728643,199.0
Tommy Paul,0.0,0.0,18.732831394,258.333333333,214.166666667,2.83333333333,2.33333333333,82.1666666667,47.5,31.1666666667,15.3333333333,13.0,4.0,8.33333333333,6.0
Florin Mergea,0.0,180.0,21.8507871321,346.714285714,76.2857142857,1.57142857143,3.0,48.5714285714,31.5714285714,21.2857142857,7.0,7.42857142857,2.14285714286,4.42857142857,7.0
Valentin Sanon,0.0,0.0,21.9301848049,737.333333333,19.8571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
Gino Meeuwsen,0.0,0.0,18.0698151951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jose Perdomo,0.0,0.0,24.7227926078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tihomir Grozdanov,0.0,0.0,24.5160848734,746.666666667,55.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Kenneth Carlsen,0.930693069307,190.0,30.9629915764,110.292079208,437.163366337,7.16336633663,2.73267326733,74.7227722772,45.0792079208,33.2821782178,14.702970297,11.5594059406,3.79207920792,6.02475247525,202.0
Pfungwa Mahefu,0.0,0.0,23.2607802874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Kirati Siributwong,0.0,0.0,20.8925393566,978.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Febi Widhiyanto,0.0,0.0,22.8130504221,643.533333333,16.2666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
Ze Zhang,0.0,0.0,22.7996479906,288.408163265,212.183673469,2.16326530612,2.26530612245,39.0408163265,25.0612244898,15.8979591837,6.36734693878,6.0612244898,2.79591836735,4.77551020408,49.0
Facundo Arguello,0.0,0.0,22.1052361396,144.4375,398.5625,2.25,3.625,74.1875,45.875,28.9375,12.6875,11.3125,3.5,7.5625,16.0
Jorge Brian Panta Herreros,0.0,0.0,18.2409308692,186.75,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Anton Tsymbalov,0.0,0.0,17.9991786447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Pascal Schaul,0.0,0.0,22.1081451061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Serguei Tarasevitch,0.0,0.0,18.455852156,1254.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Andrei Vasilevski,0.0,0.0,19.0823636778,934.0,13.8333333333,0.833333333333,0.833333333333,13.6666666667,6.66666666667,4.83333333333,3.0,2.0,0.666666666667,1.16666666667,6.0
Noam Behr,0.0,188.0,25.7960301163,173.6,227.1,3.9,3.6,71.1,43.5,28.4,15.5,10.6,3.3,5.8,10.0
Yannick Maden,0.0,0.0,26.970568104,295.0,170.0,0.0,5.0,65.0,30.0,16.0,15.0,9.0,1.0,6.0,1.0
Clay Thompson,0.0,0.0,22.173853525,2159.0,1.0,5.0,9.0,43.0,17.0,10.0,10.0,7.0,1.0,5.0,1.0
Nam Hoang Ly,0.0,0.0,19.4496919918,781.6,28.8,2.8,2.6,79.0,48.8,30.4,15.6,12.4,3.6,7.6,5.0
Andy Fahlke,0.0,185.0,20.9226557153,185.0,180.0,4.0,6.0,68.0,43.0,28.0,10.0,9.0,11.0,14.0,1.0
Rasid Winklaar,0.0,0.0,18.5297741273,776.285714286,1.42857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Nuno Matias,0.0,0.0,24.3312799452,0.0,0.0,0.0,3.0,51.0,21.0,14.0,9.0,7.0,5.0,9.0,1.0
Dieter Kindlmann,0.0,183.0,25.3597992243,266.5,211.583333333,1.58333333333,4.25,88.0,52.75,32.0,14.5,13.0833333333,6.66666666667,12.1666666667,12.0
Bernd Karbacher,0.0,185.0,32.038329911,290.5,161.5,2.5,3.5,78.0,43.5,28.5,13.5,10.5,7.5,12.0,2.0
Maxim Bulat,0.0,0.0,18.1368925394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Jonathan Eysseric,0.0,180.0,17.3853524983,682.666666667,37.0,2.33333333333,6.66666666667,99.3333333333,50.0,33.0,19.3333333333,15.3333333333,6.0,13.3333333333,3.0
Jonathan Erlich,0.0,180.0,25.1455167693,532.5,38.6,4.1,4.5,60.1,34.0,23.8,11.7,9.4,2.5,5.2,10.0
Jan Lennard Struff,0.313725490196,0.0,24.8971292829,87.0098039216,638.31372549,7.21568627451,3.69607843137,81.4607843137,46.4411764706,34.5098039216,16.9607843137,12.7058823529,3.90196078431,6.71568627451,102.0
Emin Agaev,0.0,0.0,23.2470910335,368.0,76.0,3.0,4.0,44.0,23.0,13.0,6.0,7.0,1.0,6.0,1.0
Viktor Durasovic,0.0,0.0,18.1772758385,923.25,35.25,2.75,1.0,50.875,34.0,23.75,8.0,7.25,3.125,4.5,8.0
Ruben Gonzales,0.0,0.0,28.6269678303,682.4,9.53333333333,2.2,1.53333333333,29.4666666667,18.7333333333,12.8666666667,5.86666666667,4.53333333333,1.53333333333,2.46666666667,15.0
Noam Okun,0.0,185.0,25.9112304533,165.120879121,248.241758242,3.68131868132,2.24175824176,54.7802197802,33.4505494505,22.956043956,10.9120879121,8.42857142857,3.28571428571,5.30769230769,91.0
Kalle Flygt,0.0,0.0,24.5044490075,396.0,64.5,3.0,3.5,93.25,54.5,33.75,19.25,12.25,7.25,11.25,4.0
Victor Baluda,0.0,0.0,22.0342231348,466.0,80.0,4.0,2.0,70.0,44.0,26.0,14.0,9.0,5.0,8.0,1.0
Antonio Van Grichen,0.0,0.0,22.4969199179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jae Min Seol,0.0,0.0,22.0588637919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tim Henman,4.859375,185.0,28.5545431211,18.7678571429,1661.09375,4.91071428571,3.09821428571,76.65625,45.9888392857,33.5915178571,15.9107142857,12.0982142857,3.91741071429,6.125,448.0
Jaume Munar,0.0,0.0,18.340862423,655.0,47.75,1.5,0.75,53.0,31.5,18.0,10.25,8.0,3.5,7.0,4.0
Fazaluddin Syed,0.0,0.0,25.7577002053,438.285714286,38.0,1.0,0.142857142857,8.14285714286,3.85714285714,2.42857142857,2.42857142857,1.28571428571,0.428571428571,0.857142857143,7.0
Vasilis Mazarakis,0.0,178.0,23.0427609064,198.052631579,206.052631579,0.157894736842,0.578947368421,13.8947368421,8.10526315789,4.63157894737,2.31578947368,2.42105263158,0.736842105263,1.94736842105,19.0
Luke Bourgeois,0.0,188.0,28.8542094456,450.5,66.5,13.5,7.5,97.5,50.0,43.5,24.0,14.5,5.0,5.5,2.0
Michael Mmoh,0.0,0.0,18.5839835729,305.2,187.4,5.2,4.2,79.0,51.0,34.2,13.4,12.2,4.8,8.4,5.0
Georgio Bedran,0.0,0.0,17.2511978097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jun Kato,0.0,173.0,22.2751540041,503.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Girts Dzelde,0.0,173.0,36.8898015059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Toshihide Matsui,0.0,180.0,28.2372804015,446.666666667,63.3333333333,2.0,2.83333333333,54.6666666667,37.0,23.1666666667,7.16666666667,7.0,4.33333333333,6.83333333333,6.0
Hao Sheng Koay,0.0,0.0,17.5934291581,0.0,0.0,2.0,2.0,58.0,30.0,18.0,12.0,9.0,3.0,7.0,1.0
Jonathan Printzlau,0.0,0.0,25.0212183436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Kristijan Mesaros,0.0,0.0,23.5783709788,295.0,153.0,6.0,1.0,52.0,39.0,22.0,5.0,8.0,4.0,8.0,1.0
Adrian Cruciat,0.0,0.0,25.3917408168,171.666666667,257.333333333,4.0,1.0,53.3333333333,33.3333333333,23.6666666667,8.33333333333,8.66666666667,3.33333333333,5.66666666667,3.0
Hisham Hemeda,0.0,0.0,22.212183436,1304.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Takahiro Terachi,0.0,0.0,24.3374401095,348.0,89.3333333333,2.0,2.66666666667,63.4166666667,32.5833333333,20.5,14.5833333333,9.33333333333,5.16666666667,8.66666666667,12.0
Gilles Simon,5.98412698413,183.0,26.3846680356,27.4372294372,1717.24963925,4.32323232323,2.1544011544,78.8629148629,44.7864357864,31.1443001443,17.6796536797,12.1082251082,4.31168831169,7.13131313131,693.0
Niels Desein,0.0,0.0,27.0645676477,205.333333333,243.0,4.33333333333,3.66666666667,86.6666666667,57.0,35.6666666667,13.3333333333,13.0,4.33333333333,9.0,3.0
Mikhail Biryukov,0.0,0.0,19.4305270363,733.0,70.5,0.0,1.0,50.0,30.0,14.5,7.5,8.0,4.0,9.0,2.0
Roberto Bautista Agut,6.14285714286,0.0,26.7044623629,36.487804878,1479.48432056,3.02090592334,1.92682926829,76.5017421603,51.1219512195,35.2926829268,13.5609756098,12.0174216028,4.09407665505,6.50871080139,287.0
Ivan Sergeyev,0.0,0.0,21.3474788957,262.333333333,193.333333333,1.66666666667,2.33333333333,40.5,21.0,14.0,8.5,5.66666666667,3.16666666667,5.33333333333,6.0
Gregoire Barrere,0.0,183.0,22.4271047228,222.0,250.0,7.0,2.0,98.0,68.5,40.0,14.5,15.0,5.0,10.5,2.0
Alberto Berasategui,0.0,173.0,26.8610540726,69.6842105263,451.105263158,0.421052631579,4.42105263158,73.6842105263,53.6842105263,30.7368421053,7.0,10.8947368421,4.52631578947,9.57894736842,19.0
