name,avg_seed,avg_ht,avg_age,avg_rank,avg_rank_pts,avg_aces,avg_dfs,avg_svpts,avg_1stIn,avg_1stWon,avg_2ndWon,avg_SvGms,avg_bpSaved,avg_bpFaced,hand,wfactor
Zsolt Tatar,0.0,0.0,20.6954140999,716.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.82211880039
Luke Bourgeois,0.0,188.0,28.6575096056,466.586088598,61.4669293343,13.0065616994,7.00656169944,93.2564306152,48.4209974382,41.8223097781,22.6183727584,14.0065616994,4.40787403933,5.00656169944,1,1.67032004604
Sebastian Decoud,0.0,178.0,27.0889121523,228.824392757,265.488027843,3.51783750155,2.28551019098,83.798587617,58.7750011673,38.4659045265,11.0769169944,12.632720158,5.66187359592,9.27270730608,2,3.84442764864
Rudolfs Mednis,0.0,0.0,18.0861502261,312.890719882,0.405298859951,4.09636116692,3.73592944971,52.8967471788,29.3303327518,21.2722118461,11.6145817844,6.86540518482,4.11954202595,5.26739060404,2,0.447659553251
Woong Sun Jun,0.0,190.0,20.3288592369,481.320524345,73.8347971409,0.874210106,0.689579529487,19.1710379435,10.9496572041,7.77726563379,3.58696538347,2.93906839763,1.24710137549,2.14384272135,1,16.1786582524
Alexandre Simoni,0.784442327089,188.0,22.2560116061,128.967294132,331.899192289,6.13675632981,4.11425844449,67.7995646516,38.2920963391,27.7001252354,14.6217034123,10.4764663623,3.79178032497,6.20029156263,1,68.0903878327
Sergey Makashin,0.0,0.0,23.4843714351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.47547409292
Adrian Bohane,0.0,0.0,22.9952087611,1416.0,1.0,1.0,3.0,71.0,38.0,28.0,15.0,13.0,4.0,7.0,2,1.22140275816
Ricardo Mello,0.939839326148,175.0,24.7423242039,105.786739847,463.116208491,2.49255326226,2.32469794125,66.7212336208,42.4857579306,27.5551479168,12.3630985921,10.3522808954,3.99402133648,6.95467414189,2,126.658362665
Franco Skugor,0.0,193.0,23.8732920045,295.855893345,189.929110924,3.71156251315,2.09451760415,73.3671820846,41.2004233678,29.0034908565,14.2940452932,11.0090896044,3.77346574615,7.01396294305,1,4.64126105885
Thomas Jun Facchini Takemoto,0.0,0.0,17.4236824093,0.0,0.0,1.0,3.0,54.0,33.0,23.0,9.0,9.0,3.0,6.0,1,0.367879441171
David Luque Velasco,0.0,0.0,22.1629021218,596.0,33.0,0.0,8.0,110.0,71.0,45.0,23.0,15.0,7.0,9.0,2,0.818730753078
Akira Santillan,0.0,0.0,19.2525667351,263.5,196.5,3.0,2.0,56.0,30.5,19.5,13.0,9.0,3.0,6.0,1,0.221606316725
Matthew Ebden,0.0441135350937,188.0,24.7979361421,113.11209168,525.511055221,5.2059917994,4.04846274851,73.3674923624,44.8179911889,31.3729633261,12.8850692064,11.4054399417,4.00373224199,7.16212420573,1,26.2298683407
George Tsivadze,0.0,0.0,23.5708577054,838.244189906,21.0,0.549833997312,5.54983399731,85.5980079677,50.1993359892,26.9003320054,10.7491699866,12.4501660027,3.54983399731,10.6495019919,2,0.201521111652
Grant Stafford,0.0,188.0,28.643394935,472.0,46.0,8.0,7.5,114.5,68.0,53.5,22.0,19.5,4.5,9.0,1,5.43656365692
Juan Pablo Varillas Patino Samudio,0.0,0.0,20.1298638274,648.385723517,41.7752925685,0.77953696234,1.16930544351,29.6224045689,16.7600446903,11.433208781,6.75598700695,4.28745329287,1.29922827057,2.20868805996,1,0.698244914651
Devin Mullings,0.0,0.0,20.2691588634,819.904892027,5.02107656892,0.0,0.151670819668,2.67951781413,1.92116371579,0.910024918006,0.252784699446,0.353898579225,0.353898579225,0.606683278671,2,10.855317535
Dario Acosta,0.0,0.0,21.4784394251,1447.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.449328964117
Victor Ionita,0.0,185.0,21.935078424,225.887796923,170.616059105,1.19212103367,1.70397148126,45.2266627406,26.3211526099,12.4125011841,9.06137135832,6.66457664958,3.38424206733,7.28033458225,1,4.2615362694
Mikhail Elgin,0.0,183.0,31.3753878849,778.551460833,24.6461819382,2.09966799462,1.64950199194,54.6428618844,25.4983399731,13.0481739704,9.69767596237,8.19933598925,4.29900398387,9.84883798119,1,0.448493481936
Carlos Gomez Herrera,0.0,0.0,22.0013689254,671.0,30.0,5.0,6.0,89.0,61.0,38.0,15.0,15.0,7.0,11.0,2,0.246596963942
Bjorn Fratangelo,0.0,0.0,22.8210846332,118.226842873,508.427093634,4.61375136064,3.52221560886,85.7797648797,48.8874864582,32.0374415472,19.3943825459,13.0918664076,4.23596289456,7.93458221397,1,2.0234358952
Petr Luxa,0.0,190.0,29.6261466199,235.390296315,95.5651518044,2.83320113479,3.3756760577,68.8770404538,43.0370591548,27.0634262093,10.1898711299,11.0921211337,2.22071894189,7.05741125473,1,13.9596974787
Abd Hazli Bin Zainuddin,0.0,0.0,27.5627704678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.00381859954
Igor Levine,0.0,0.0,22.9048596851,854.0,10.0,0.0,5.0,49.0,24.0,15.0,7.0,8.0,4.0,9.0,2,1.49182469764
David Goffin,3.78398833782,163.0,23.5304973842,54.6123749093,1335.63567361,4.71470435707,3.77478787851,73.5663627056,42.629102141,30.1346590404,15.5909940263,11.4468838322,3.98856266784,6.69457681453,1,39.9110382814
Brett Baudinet,0.0,0.0,24.1566718529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.48905079911
Romain Bogaerts,0.0,0.0,19.6550308008,1149.0,6.0,0.0,6.0,47.0,26.0,14.0,6.0,7.0,0.0,5.0,2,0.201896517995
Orlin Stanoytchev,0.0,185.0,28.6241348254,97.6170205013,334.851875551,5.62796358245,5.75602841474,72.1398179122,40.9691998023,28.3259373709,13.8962513264,10.8231003507,4.26220870425,7.55187433682,1,81.0557139538
Jaime Oncins,0.0,196.0,31.2361396304,0.0,0.0,3.0,13.0,108.0,61.0,39.0,22.0,14.0,6.0,10.0,1,2.22554092849
Mohd Assri Merzuki,0.0,0.0,17.4282439645,0.0,0.0,2.63152111191,5.26304222382,38.5329877101,21.4281004827,14.2854003218,6.95473436719,6.20287119235,2.4435553182,5.07507643011,2,0.589485757896
Nicolas Todero,0.0,183.0,23.2306639288,332.0,89.0,2.0,4.0,74.0,46.0,31.0,12.0,10.0,3.0,5.0,1,1.82211880039
Luke Milligan,0.0,180.0,24.5576619372,534.096347941,34.9003320054,3.09966799462,3.90033200538,83.2508300134,51.9518260296,30.0,11.4983399731,12.6495019919,4.35049800806,11.2508300134,1,4.94382275695
Radu Albot,0.283343073778,0.0,24.0026916213,276.779119919,309.345963857,0.737857010565,1.25370844063,35.8141535893,23.6681336165,14.5504340637,5.43367877476,5.30802298281,2.30359913971,4.19935287664,2,8.59747537068
Christopher Lawson,0.0,0.0,19.9671457905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.34798689235
Sebo Kiss,0.0,0.0,23.1135064796,680.478237489,22.4067732831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12.9423823829
Nino Serdarusic,0.0,0.0,19.5947980835,569.0,55.0,4.0,4.0,63.0,35.0,23.0,14.0,9.0,6.0,9.0,2,0.110803158362
Alun Jones,0.0,180.0,24.4293248968,186.513842242,167.053991046,3.52583571441,2.73345809608,78.2785254965,47.561649533,29.8418378322,14.2620327857,12.2103960695,4.59049362516,8.84427477263,1,11.8896514357
Rabi Bouhassoun,0.0,0.0,22.468628793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.67662278548
Sulaiman Al Rawahi,0.0,0.0,24.2650938569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.998140600211
Juan Sebastian Vivanco,0.0,0.0,21.4127310062,865.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.301194211912
Matthew Breen,0.0,0.0,24.5941136208,260.0,131.0,5.0,3.0,155.0,81.0,60.0,39.0,23.0,15.0,19.0,1,2.22554092849
Ya Nan Ma,0.0,0.0,21.6700889802,941.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.246596963942
Jamie Baker,0.0,0.0,22.1576544673,258.393626207,162.116599255,2.63359026353,1.82875454984,61.9921294655,40.4060975634,25.960949674,9.75874392766,9.22500820367,3.85018524772,6.70586434211,1,12.6304141553
Carlos Berlocq,0.532199809903,183.0,27.0192676926,78.1175837652,632.341269405,3.10113440541,2.40347392065,72.1525852352,45.6364206314,29.8486375086,12.5203791462,11.0803864071,4.26355677446,7.72246533073,1,94.1454124943
Federico Dondo,0.0,0.0,29.6605991013,500.550476754,52.2967301609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.1035928677
Harshana Godamanna,0.0,0.0,26.746168372,183.16496161,1.08703241312,0.627531752735,0.081851967748,7.01198523708,4.42000625839,3.16494275292,1.60975536571,1.11864355922,0.463827817239,0.600247763486,2,4.06110548387
Collin Altamirano,0.0,0.0,17.7193702943,0.0,0.0,3.0,3.0,74.0,43.0,27.0,8.0,12.0,5.0,12.0,1,0.201896517995
Asif Ismail,0.0,0.0,32.3449691992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.98364939528
Bastian Trinker,0.0,0.0,25.1143052704,401.666666667,103.666666667,3.0,3.33333333333,65.6666666667,42.0,28.0,9.66666666667,10.3333333333,4.0,7.66666666667,2,0.40600584971
Ignaci Roca,0.0,0.0,28.6119096509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.541341132946
Jaroslav Pospisil,0.0,0.0,28.6628589915,265.29186826,248.119085714,2.49611354372,4.57322493229,66.783439803,37.097921815,24.312259344,12.6142795217,10.0716876449,4.75238079415,8.71807425905,1,2.81046640163
Damion Johnson,0.0,0.0,21.8731589407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.94933990134
Nodar Itonishvili,0.0,0.0,23.9298431306,1257.88597805,4.21563521307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.54509283652
Bassam Beidas,0.0,0.0,23.552019722,721.360854693,39.2078228133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14358392781
Candy Idoko,0.0,175.0,21.7987679671,1090.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.670320046036
Isak Arvidsson,0.0,0.0,22.0759064398,609.895088347,45.5204758518,2.91274005613,2.69158665151,38.971894068,21.2507414815,13.8624942707,7.73986284632,5.62737923752,3.17949220524,5.27626991727,1,1.32143145364
Stefano Pescosolido,0.0,185.0,32.270987303,168.49500263,245.232968364,2.49294942949,4.06997687129,61.4039162405,35.6940498473,24.143809983,11.5282978009,9.44022258742,3.50548864566,6.60610307531,1,12.7349007869
Yevgeny Kafelnikov,3.3175968752,190.0,27.3309283528,7.71384014733,2440.28709061,5.50961483356,4.19312910146,76.1916463271,41.3945805398,30.3045906423,17.5065746149,11.7784147301,4.05786295937,6.64912559673,1,696.99297625
Joachim Bjerke,0.0,0.0,19.2977412731,938.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.661195552886
Blake Mott,0.0,0.0,20.7392197125,287.0,173.0,7.0,3.0,78.0,49.0,31.0,15.0,14.0,3.0,8.0,2,0.0907179532894
Jan Michael Gambill,3.65511774462,190.0,24.546034,46.4467621013,884.156944312,10.7596498719,3.28932750502,74.7395554164,41.6217983214,32.0456287473,16.570008505,11.6826081485,3.75771058137,5.77922117993,1,544.458795826
Razvan Sabau,0.0,185.0,26.5340973784,164.373686637,291.189141451,1.84897419784,2.59289495376,56.5907140356,34.9840461001,21.9052128093,9.42429913279,8.51825735507,3.64795515116,6.73401603386,1,61.0814477818
Marcel Granollers,2.86477467565,190.0,24.898574629,63.783306723,896.10683822,3.85266050781,2.50591872904,75.3460980464,45.5531596582,31.0469902339,14.6315543826,11.7463055454,4.22879585931,7.36622021524,1,113.202809713
Sebastien Grosjean,5.8864502112,175.0,24.2714225772,23.3549900859,1516.11543165,5.20605214338,1.57999138556,75.1996066996,41.9187769457,30.2001162706,17.6742440705,11.7269319884,3.83184719874,6.2196815214,1,752.935582674
Andrey Stepanov,0.0,0.0,20.128678987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.49182469764
Irakli Ushangishvili,0.0,0.0,22.7131622722,881.22504981,11.7732569718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.44280551632
Younes El Aynaoui,5.30179808034,193.0,30.2594117257,42.0004719724,1062.43074207,7.23079539045,2.66942287779,75.6743212354,48.01826079,35.1337871915,14.148608025,11.8910390459,3.69220585494,5.77917593309,1,565.172691114
Michal Tabara,1.10179080124,175.0,22.292813784,74.7567194231,458.361607398,3.03102596422,4.2110267553,74.3153756973,38.8344819205,25.8223219063,17.1798076135,11.3567824402,4.36149074961,7.98249230321,1,155.534654401
Fernando Verdasco,4.73261554647,188.0,23.6579205547,44.9069138715,1262.15190298,4.97659089895,3.75067094367,76.359677255,52.0194809402,36.4398760453,12.5924875705,12.0599198252,3.94971108935,6.34646869531,2,415.639506854
Christian Garin,0.0,0.0,17.8874136745,526.70230309,97.5047938608,1.29938093425,1.25389971003,28.1512122355,16.4286758877,11.0965530458,5.71546185904,4.72386719607,1.2990362188,2.76442152334,1,3.22440694947
Joseph Victorino,0.0,0.0,19.294215016,427.390577828,0.309255121438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11.7839199682
Federico Luzzi,0.0,188.0,22.3150188862,145.886461425,272.94108471,2.65985796302,3.36103254604,68.8472287448,39.5687685502,26.1367229963,12.5955846726,10.0630946294,4.83352522054,8.32440484268,1,81.6135019746
Arthur De Greef,0.0,0.0,23.9125249414,188.857907543,323.996394035,4.4164389544,3.16438954396,82.1807848275,45.1944475637,28.8520057396,19.7424854951,12.5013662736,4.4219040489,7.67122091209,1,0.542824426341
Mohamed Aziz Dougaz,0.0,0.0,19.8494182067,0.0,0.0,4.5,11.0,173.5,107.5,72.0,31.5,23.0,15.0,20.5,2,0.181435906579
Sanchai Ratiwatana,0.0,175.0,23.4458735758,1122.62164109,5.11757794546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.48827997489
Ross Hutchins,0.0,190.0,23.9452429843,0.0,0.0,6.0,3.0,79.0,47.0,34.0,17.0,11.0,2.0,3.0,1,0.449328964117
Nicholas Campbell,0.0,0.0,46.0369609856,0.0,0.0,0.0,4.0,70.0,34.0,20.0,20.0,10.0,3.0,5.0,2,0.0907179532894
Nejc Podkrajsek,0.0,0.0,17.4948665298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.49182469764
Victor Hanescu,1.44743340309,198.0,25.1556508988,87.0792429417,635.337379537,4.5922869744,1.62571687819,72.3917489213,49.2519182287,34.1076755728,11.8308679905,11.1642794373,3.94014712555,6.23305731838,1,280.345733713
Henry Adjei Darko,0.0,0.0,20.254276845,180.006596437,17.1266118658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8.46635640117
Cyril Saulnier,0.611305649134,190.0,27.6293239553,103.715058186,396.51595181,7.04163317008,3.1327749058,78.1512064305,43.4855236199,31.8159625963,17.8406948282,12.3158330408,3.96680931725,6.58902184975,1,262.712821177
Daniel Vallverdu,0.0,0.0,20.4479622623,1033.35611002,5.46511841558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.69590195578
Wahib Maknieh,0.0,0.0,18.3517168236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.04013351124
Karol Kucera,0.721638761331,188.0,27.7704823422,61.6050175522,648.75990275,5.051122193,4.49631064822,69.4918091848,38.571005529,27.6560247193,14.8044855584,10.8506326002,3.63349363383,6.48785767345,1,371.666229071
Arsenije Zlatanovic,0.0,193.0,19.4140999316,1421.0,4.0,7.0,2.0,67.0,36.0,22.0,13.0,11.0,2.0,7.0,1,0.449328964117
Pavol Cervenak,0.0,0.0,23.177374283,277.436499999,174.158068578,1.92480861951,2.81031551351,47.9408365416,26.8393435912,17.5618952002,9.76796466402,7.37284297887,3.60676226183,6.0440389327,1,3.9580875614
Philip Bester,0.0,188.0,18.8108251695,667.000591472,50.1373607434,1.48462195315,0.906740844727,28.7622855395,17.3494575982,11.0000451611,4.93664904655,4.61931557834,1.6310259055,3.31645337247,1,6.16164936494
Andrei Medvedev,0.69925112175,193.0,26.0274236285,50.0289465819,839.114596397,4.69646633885,2.95539645256,75.159208592,43.5567022874,29.9915496905,14.9867967511,11.1416362471,5.22825048075,8.26877281468,1,171.046419136
David Miketa,0.0,183.0,25.1197809719,208.0,161.0,2.0,5.0,97.0,67.0,43.0,15.0,15.0,5.0,10.0,1,2.71828182846
Laurynas Grigelis,0.0,183.0,21.0002876802,373.856575872,121.377825533,1.78906832148,0.581455801441,19.6789691074,12.9583792819,9.77357373752,3.7309725985,3.38303042449,0.891234523061,1.2438535196,1,4.13363557231
Arnau Brugues Davi,0.0,183.0,27.6796330961,183.844404068,268.25874419,4.42132848812,1.76311191865,89.5279709287,54.3942311051,35.5262238373,19.7377616271,12.6582165695,6.65821656947,9.84265697624,2,0.852286517926
Jicham Zaatini,0.0,0.0,24.9306591021,594.825675936,16.4396400373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.3493045952
Lester Cook,0.0,180.0,20.2162902122,1445.0,1.0,0.0,4.0,49.0,26.0,13.0,11.0,8.0,4.0,8.0,1,1.22140275816
Austin Krajicek,0.0,0.0,24.2524454016,234.82136465,368.805335136,7.71493169105,4.20210831625,79.5732215145,48.4091089636,34.1166239143,14.7320200023,12.1712382959,3.48900484948,6.5631655671,2,5.00248253345
Alexander Lazov,0.0,0.0,23.8638005594,466.959115009,83.6396272286,0.10203799911,0.204075998221,5.51005195196,3.67336796798,2.04075998221,0.10203799911,0.816303992884,0.510189995552,1.12241799021,2,1.08590093228
Alex Clayton,0.0,183.0,17.6892539357,1281.0,3.0,11.0,3.0,77.0,36.0,27.0,22.0,11.0,4.0,6.0,1,1.0
Chris Eaton,0.0,0.0,20.8827976254,535.853851253,90.6727423682,10.4468459489,3.02408698522,49.2101427595,31.6154548455,26.6669488697,8.797343957,8.52242695834,1.09966799462,1.92441899059,1,1.99628120042
James Greenhalgh,0.0,183.0,25.1197809719,766.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.71828182846
Tomas Cakl,0.0,178.0,24.4132042095,214.729527773,183.311032171,5.72339379115,4.16166812606,72.6406182529,37.5491009601,25.3923859702,16.9171423177,10.0388750597,5.15482010217,8.04105711284,1,10.6400387967
Mehdi Jdi,0.0,0.0,26.9840346008,1130.466405,7.99343830056,0.802624679775,1.60524935955,26.4866144326,14.8485565758,9.6314961573,2.80918637921,4.01312339888,1.60524935955,4.01312339888,2,0.226053236526
Kevin King,0.0,0.0,22.8356174208,589.225962801,69.5182602956,7.0,5.80066401075,86.2541500672,53.9518260296,36.8521580349,17.0514940242,11.8006640108,7.0,9.54983399731,2,0.367195406216
Dmitro Tolok,0.0,0.0,18.4859685147,1031.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.22140275816
Selvam Veerasingam,0.0,0.0,31.3031658379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16.468929777
Robbie Koenig,0.0,173.0,30.2039698836,0.0,0.0,1.0,6.0,79.0,45.0,32.0,15.0,13.0,2.0,6.0,1,2.22554092849
Prima Simpatiaji,0.0,0.0,23.6426516358,749.845478092,17.9270943226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18.9313785979
Manuel Tejada,0.0,0.0,29.2662559891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.8731273138
Ladislav Svarc,1.08460689207,188.0,22.749031832,295.683052679,111.958359316,1.98953266651,1.3247418495,41.2658152416,24.3936025379,16.9474227347,7.81013049647,6.33738847738,4.64385615005,6.33980836965,1,10.0798850554
Gouichi Motomura,0.0,173.0,28.453071534,228.876251694,168.530573071,0.815678253158,1.33232230167,29.7213394156,15.5467438902,10.1862428274,6.80405122067,4.64724901724,1.54351217998,3.08662228575,1,78.2921829216
Joan Jimenez Guerra,0.0,0.0,25.3141683778,673.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.96729879057
Dominik Meffert,0.0,198.0,27.2704294481,221.073222588,202.939018258,6.13090770855,3.90632200964,71.0123441066,43.8954518912,32.4195427012,13.2659668802,10.9688340963,3.80473295698,5.90230178553,1,9.19137319083
Benjamin Mitchell,0.0,0.0,19.9509814903,270.204996803,182.60118115,8.49555742003,5.55675535056,98.4024832357,55.5194850176,39.7475445799,20.9108034943,14.7109358061,5.49053994183,8.63989621807,1,1.05249056818
Diogo Rocha,0.0,0.0,19.6990919971,991.748754342,9.24901776106,0.495033145424,1.84221771276,39.0172025577,22.9057886016,11.6597666042,4.78410342015,6.81903685373,1.59470114005,5.93857226666,2,4.93463021396
Hyeon Chung,0.0,0.0,19.3470083559,105.686031002,618.209590931,2.98452743862,2.25635786544,60.0228589434,37.9697426671,26.2481940665,11.4959226141,9.70130010221,2.40803178936,4.68470126795,2,6.45562550592
Albert Costa,4.69939605416,180.0,26.6536799202,29.3479357261,1204.2667785,4.02271136697,1.72444544607,76.3496377704,48.16370803,32.8024642493,14.8406631365,11.9002890147,4.13496198516,6.85158518183,1,522.668739684
John Doran,0.0,0.0,23.7682770307,474.610015614,44.5563175548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.0218754077
Francisco Fogues,0.0,190.0,27.7243896874,333.0,102.0,2.66666666667,2.0,80.0,54.6666666667,33.3333333333,12.3333333333,11.6666666667,5.0,9.66666666667,2,3.0
Andy Roddick,3.7567631043,188.0,21.8235345476,31.4972972187,2554.98523477,10.449257167,2.14315966537,69.7343963111,43.9336652945,34.9390200089,14.4160381986,11.6071185735,2.50038032757,3.6425551208,1,836.244383425
Ruben Torres,0.0,0.0,18.9349760438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.71828182846
Nicolas Jarry,0.0,0.0,19.8083725619,428.956702683,147.884145413,6.24384073418,1.85010610874,58.1308153593,36.406845111,25.8235051725,11.897554609,9.28371948131,3.43658185824,5.27682841356,1,1.50322147421
Adrian Forberg Skogeng,0.0,0.0,19.9041752225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.367879441171
Robert Smeets,0.0,188.0,21.567273877,246.820834175,189.386281371,7.81066520337,5.38762047736,88.4157576696,46.9904934592,33.7147208841,18.4647529582,12.9811881615,6.808465775,10.4433872776,2,5.87652672852
Sean Cooper,0.0,0.0,21.8603753485,1255.87558695,1.64565630623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.2101065261
Chia Yen Tsai,0.0,0.0,25.262696783,1283.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.5914091423
Lleyton Hewitt,4.22453309189,180.0,22.1179336905,12.0628074137,2566.065509,5.88126372502,3.40291060885,73.365052411,39.0115734592,29.1269345924,18.3200061066,11.5979815931,3.62872647565,5.74766788915,1,952.088488485
Sjeng Schalken,5.50790265449,193.0,25.3488109486,30.5522517675,1100.87078251,3.55404175171,3.06539534715,71.9891661443,45.3979473547,31.5969762908,13.6877857576,11.3678346482,3.48304484988,6.00368969228,1,609.735842825
Jose Olivares,0.0,0.0,18.2402872094,532.733727313,6.44229650413,1.53598769653,1.39488512618,37.8613193482,24.5091595225,15.2328336595,6.36263427393,5.31243528497,2.6325271047,4.49706036113,2,0.642922046457
Olivier Malcor,0.0,180.0,25.8058671997,385.367098277,70.1445219113,3.64950199194,3.0,94.2059760968,71.2574701209,37.8039840645,8.64950199194,13.0,7.25083001344,14.2508300134,1,4.94382275695
Albert Ramos,1.36409016683,188.0,25.36550359,68.3974926989,772.321757693,3.32109338075,2.68283774712,76.4218508867,46.9020295757,31.6265339353,15.0304396795,11.6589395456,4.43463575402,7.31953206186,2,51.812203587
Warit Sornbutnark,0.0,0.0,21.799202191,1150.92557063,7.60423773453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.87193890939
Wan Gao,0.0,0.0,20.6214921287,1249.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.548811636094
German Puentes,0.0,173.0,28.2145557132,103.664605732,364.935523131,1.80397261345,3.56382279438,76.1663954911,46.7935529637,27.5493322574,14.0538912608,11.1225984693,4.84304792647,9.14685783455,1,50.4401231267
Miguel Tobon,0.0,185.0,32.6625598905,900.333333333,9.0,2.0,2.66666666667,49.6666666667,27.3333333333,19.6666666667,11.0,7.0,1.33333333333,3.0,1,6.67662278548
Cedric Pioline,4.71804163392,188.0,31.5630357725,35.3537975755,1177.24241987,7.51831586603,4.45534965263,78.8413857743,41.5124234471,31.4184177597,18.7090879838,12.2493413373,3.99920669306,6.43734642263,1,275.925262229
Alexander Bublik,0.0,0.0,19.3934706561,258.973747347,207.334397295,7.34029905131,5.25830637737,78.7770613317,44.1463014933,31.887995116,12.2427647224,12.484458345,5.09646322909,9.35476960646,1,0.624648540028
Gustavo Kuerten,3.07574035423,190.0,25.1712314953,23.0539043444,2647.6271219,8.3013870817,2.01824961455,74.6080597009,41.0445546034,31.5112727073,17.8542407752,11.7581737389,3.33589607726,5.13606253937,1,640.08873575
